,"DK","HSY","Hornsyld","Hornsyld",,"--3-----","RL","0701",,"5545N 00952E",
,"DK","HTP","Høje Tåstrup","Hoje Tastrup",,"-23-----","RL","0901",,"5539N 01217E",
,"DK","HTT","Hatting","Hatting",,"-2------","RQ","9705",,,
,"DK","HUN","Hundested","Hundested",,"123-----","AF","9606",,,
,"DK","HUR","Hurup","Hurup",,"--3-----","RQ","9501",,,
,"DK","HVA","Hvalpsund","Hvalpsund",,"1-------","AI","9704",,,
,"DK","HVB","Hovborg","Hovborg",,"--3-----","RQ","0901",,"5536N 00857E",
,"DK","HVG","Havnegade","Havnegade",,"0-------","RQ","9307",,,
,"DK","HVI","Hvims","Hvims","83","--3-----","RQ","1401",,"5529N 00840E",
,"DK","HVL","Hvalsø","Hvalso","85","--3--6--","RL","0901",,"5536N 01151E",
,"DK","HVN","Havnsø","Havnso",,"1-------","AI","9704",,,
,"DK","HVS","Hvide Sande","Hvide Sande",,"1-3-----","RL","0607",,"5559N 00808E",
,"DK","HVT","Hellebæk","Hellebak","81","1-3-----","RL","1301",,"5604N 01234E",
,"DK","HVV","Hvidovre","Hvidovre",,"--3-----","RQ","9705",,,
,"DK","HWO","Hov","Hov",,"1-------","RQ","0901",,"5555N 01015E",
,"DK","HYL","Hyllinge","Hyllinge","85","--3-----","RL","1401",,"5516N 01137E",
,"DK","IDE","Idestrup","Idestrup",,"--3-----","RQ","0907",,"5444N 01158E",
,"DK","IKA","Ikast","Ikast",,"-23-----","AF","9606",,,
,"DK","ISJ","Ishøj","Ishoj",,"0-------","RQ","9307",,,
,"DK","JAE","Jægersborg","Jagersborg","84","--3-----","RL","1301",,"5546N 01233E",
,"DK","JAN","Janderup","Janderup",,"--3-----","RQ","0907",,"5537N 00823E",
,"DK","JEL","Jelling","Jelling","83","1-------","RL","1401",,"5545N 00926E",
,"DK","JER","Jerslev","Jerslev","85","--3-----","RL","1301",,"5536N 01114E",
,"DK","JGP","Jægerspris","Jagerspris","84","--3-----","RL","1401",,"5551N 01159E",
,"DK","JOK","Hjortshøj","Hjortshoj","82","--3-----","RL","1301",,"5614N 01015E",
,"DK","JOR","Jordrup","Jordrup",,"--3-----","RQ","0907",,"5533N 00919E",
,"DK","JRD","Jordløse","Jordlose",,"--3-----","RQ","9705",,,
,"DK","JRP","Jyderup","Jyderup",,"-23-----","RL","9806",,,
,"DK","JSD","Jersie Strand","Jersie Strand","85","--3-----","RL","1301",,"5531N 01213E",
,"DK","JSL","Jerslev","Jerslev","81","--3-----","RL","1301",,"5717N 01005E",
,"DK","JUE","Juelsminde","Juelsminde","82","1-------","AI","1301",,"5542N 01001E",
,"DK","JUP","Jerup","Jerup",,"--3-----","RQ","0907",,"5732N 01026E",
,"DK","JYL","Jyllinge","Jyllinge","85","--3-----","RL","1301",,"5545N 01206E",
,"DK","JYS","Jystrup","Jystrup",,"--3-----","RQ","0907",,"5531N 01153E",
,"DK","KAB","Karby","Karby",,"--3-----","RQ","0907",,"5645N 00834E",
,"DK","KAG","Kagerup","Kagerup","84","--3-----","RL","1401",,"5600N 01216E",
,"DK","KAI","Karise","Karise",,"--3-----","RQ","0907",,"5518N 01213E",
,"DK","KAL","Kalundborg","Kalundborg",,"12------","AF","9606",,,
,"DK","KAR","Karlslunde","Karlslunde","85","1-3-----","RL","1301",,"5534N 01213E",
,"DK","KAV","Kalvehave","Kalvehave",,"--3-----","RQ","0907",,"5500N 01210E",
,"DK","KBG","Klintebjerg","Klintebjerg","83","1-3-----","RQ","1001",,"5529N 01027E",
,"DK","KBK","Karrebæksminde","Karrebaksminde","85","1-3-----","RL","0907",,"5511N 01140E",
,"DK","KBY","Kyndbyvaerkets Havn","Kyndbyvaerkets Havn",,"1-------","AI","9704",,,
,"DK","KDM","Kollund Mole","Kollund Mole",,"1-3-----","AA","0607",,"5420N 00927E",
,"DK","KEP","Kirke-Eskilstrup","Kirke-Eskilstrup",,"--3-----","RL","9806",,,
,"DK","KGL","Kongsdal Harbour","Kongsdal Harbour",,"1-------","RL","0901",,"5642N 01004E",
,"DK","KHV","Knudshoved","Knudshoved",,"1-------","RQ","0407",,,
,"DK","KIB","Kibæk","Kibak",,"--3-----","RQ","9501",,,
,"DK","KII","Saint Kilian","Saint Kilian","81","1-------","RQ","1401",,,
,"DK","KJE","Kjellerup","Kjellerup",,"--3-----","RQ","9501",,,
,"DK","KK4","Åbybro","Abybro","81","1-3-----","RL","1401",,"5709N 00945E",
,"DK","KKK","Kokkedal","Kokkedal",,"--3-----","RQ","0907",,"5554N 01231E",
,"DK","KLA","Klampenborg","Klampenborg","84","--3-----","RL","1401",,"5546N 01236E",
,"DK","KLD","Kolind","Kolind",,"-23-----","RL","0701",,"5622N 01035E",
,"DK","KLE","Klemensker","Klemensker",,"--3-----","RQ","0907",,"5510N 01449E",
,"DK","KLH","Klintholm Havn","Klintholm Havn","85","1-------","AA","1801",,"5757N 01228E",
,"DK","KLI","Klippinge","Klippinge",,"--3-----","RQ","0907",,"5521N 01220E",
,"DK","KLP","Kleppen","Kleppen","82","1-3-----","AA","1301",,"5632N 00835E",
,"DK","KLR","Klarup","Klarup",,"--3-----","RQ","0907",,"5701N 01003E",
,"DK","KNB","Knebel","Knebel",,"--3-----","RQ","9501",,,
,"DK","KOG","Køge","Koge",,"12------","AF","9606",,,
,"DK","KOK","Kolby Kås","Kolby Kas","82","1-------","AI","1301",,"5548N 01033E",
,"DK","KOL","Kolding","Kolding",,"123-----","AF","9606",,,
,"DK","KON","Cementfabrikken Kongsdal Havn","Cementfabrikken Kongsdal Havn",,"1-------","AI","9704",,,
,"DK","KOY","Kongens Lyngby","Kongens Lyngby","84","--3-----","RL","1307",,"5546N 01231E",
,"DK","KPV","Kliplev","Kliplev",,"--3-----","RQ","9501",,,
,"DK","KRA","Kragenæs","Kragenas",,"1-------","AI","9704",,,
,"DK","KRB","Kirkeby","Kirkeby",,"--3-----","RQ","9501",,,
,"DK","KRP","Karup","Karup",,"---4----","AI","9601",,,
,"DK","KRR","Korsør","Korsor",,"12------","AF","9606",,,
,"DK","KRS","Kruså","Krusa",,"-23-----","AF","9606",,,
,"DK","KSY","Kirke Saby","Kirke Saby",,"--3-----","RQ","0907",,"5537N 01152E",
,"DK","KT4","Kettinge","Kettinge","85","1-3-----","RL","1401",,"5442N 01145E",
,"DK","KTD","Kerteminde","Kerteminde",,"1-------","AI","9704",,,
,"DK","KTP","Kastrup","Kastrup",,"1-------","AI","9704",,,
,"DK","KVB","Klovborg","Klovborg",,"--3-----","RQ","9501",,,
,"DK","KVG","Kvistgaard","Kvistgaard",,"--3-----","RQ","9705",,,
,"DK","KVR","Kværndrup","Kvarndrup",,"1-------","RQ","9307",,,
,"DK","LAA","Låsby","Lasby",,"--3-----","RQ","9501",,,
,"DK","LAN","Langå","Langa","82","-23-----","RL","1301",,"5623N 00953E",
,"DK","LBY","Lundby","Lundby",,"--3-----","RQ","0907",,"5658N 01001E",
,"DK","LDT","Lundtofte","Lundtofte","83","--3-----","RL","0901",,"5528N 00853E",
,"DK","LEJ","Lejre","Lejre",,"--3-----","RL","0607",,"5536N 01158E",
,"DK","LEM","Lem","Lem","82","--3-----","RL","1301",,"5601N 00823E",
,"DK","LES","Laeso","Laeso","81","--3-----","RL","1607",,"5447N 01106E",
,"DK","LGN","Langebæk","Langebak","85","--3-----","RL","0907",,"5500N 01206E",
,"DK","LGR","Løgstør","Logstor",,"1-------","AI","9704",,,
,"DK","LGS","Langeskov","Langeskov",,"-23-----","AF","9606",,,
,"DK","LHH","Lindholm Havn","Lindholm Havn","83","1-------","RQ","1001",,"5517N 01048E",
,"DK","LIG","Losning","Losning",,"--3-----","RL","0212",,"5548N 00942E",
,"DK","LIN","Lindø Havn","Lindo Havn",,"1-------","AI","9704",,,
,"DK","LIS","Liseleje","Liseleje",,"--3-----","RQ","0907",,"5601N 01159E",
,"DK","LIT","Lintrup","Lintrup",,"--3-----","RQ","0907",,"5533N 00857E",
,"DK","LKK","Lokken","Lokken",,"--3-----","RQ","0907",,"5722N 00943E",
,"DK","LKO","Løgumkloster","Logumkloster",,"--3-----","RQ","9501",,,
,"DK","LLS","Lille Skensved","Lille Skensved",,"-23-----","AF","9606",,,
,"DK","LMM","Lemming","Lemming",,"--3-----","RQ","0907",,"5614N 00933E",
,"DK","LND","Lunderskov","Lunderskov",,"--3-----","RQ","9705",,,
,"DK","LNE","Lynge","Lynge",,"--3-----","RL","9806",,,
,"DK","LOG","Løgstrup","Logstrup",,"--3-----","RQ","9501",,,
,"DK","LOH","Lohals","Lohals",,"1-------","AI","9704",,,
,"DK","LUN","Lundeborg","Lundeborg","83","1-3-----","RL","1101",,"5508N 01047E",
,"DK","LVG","Lemvig","Lemvig",,"1-------","AI","9704",,,
,"DK","LYN","Lyngby","Lyngby",,"--3-----","RQ","9705",,,
,"DK","LYO","Lyngs Odde Havn","Lyngs Odde Havn",,"1-------","AI","9704",,,
,"DK","MAR","Marslev","Marslev",,"--3-----","RQ","9501",,,
,"DK","MAS","Masnedø","Masnedo",,"1-------","AI","9704",,,
,"DK","MBJ","Munke Bjergby","Munke Bjergby",,"--3-----","RQ","0907",,"5530N 01132E",
,"DK","MBY","Melby","Melby",,"--3-----","RQ","0907",,"5539N 01107E",
,"DK","MER","Mern","Mern",,"--3-----","RQ","0907",,"5503N 01204E",
,"DK","MES","Mesinge","Mesinge",,"--3-----","RQ","0907",,"5530N 01039E",
,"DK","MID","Middelfart","Middelfart",,"12------","AF","9606",,,
,"DK","MKE","Mørke","Morke","82","--3-----","RL","1301",,"5620N 01023E",
,"DK","MKH","Masnedovaerkets Havn/Vordingborg","Masnedovaerkets Havn/Vordingborg","85","1-3-----","RL","1301",,"5458N 01153E",
,"DK","MKV","Morkov","Morkov",,"--3-----","RQ","0907",,"5540N 01131E",
,"DK","MLG","Malling","Malling",,"--3-----","RQ","0907",,"5602N 01010E",
,"DK","MLL","Millinge","Millinge",,"--3-----","RQ","0907",,"5508N 01013E",
,"DK","MLT","Marslet","Marslet",,"--3-----","RQ","0907",,"5604N 01010E",
,"DK","MLV","Målov","Malov",,"-23-----","RL","0212",,"5545N 01220E",
,"DK","MNK","Munkebo","Munkebo",,"--3-----","RL","0106",,"5527N 01033E",
,"DK","MNS","Masnedsund","Masnedsund","85","1-3-----","AA","1301",,"5500N 01152E",
,"DK","MOM","Mommark","Mommark",,"1-------","AI","9704",,,
,"DK","MOR","Mørdrup","Mordrup","85","--3-----","RL","1101",,"5600N 01233E",
,"DK","MRB","Marbæk Havn","Marbak Havn",,"1-------","AI","9704",,,
,"DK","MRD","Morud","Morud","83","--3-----","RL","1401",,"5527N 01011E",
,"DK","MRR","Mariager","Mariager",,"123-----","RL","0701",,"5639N 01000E",
,"DK","MRS","Marstal","Marstal",,"1-------","AI","9704",,,
,"DK","MRU","Mundelstrup","Mundelstrup",,"--3-----","RQ","9705",,,
,"DK","MRV","Maribo","Maribo",,"--34----","AI","9811",,,
,"DK","MTF","Martofte","Martofte",,"--3-----","RQ","0907",,"5533N 01040E",
,"DK","MUP","Moldrup","Moldrup",,"--3-----","RQ","9705",,,
,"DK","N3S","Nykobing Sjaelland","Nykobing Sjaelland","85","1-3-----","RL","1601",,"5555N 01140E",
,"DK","NAG","Nørager","Norager","81","--3-----","RL","1301",,"5642N 00938E",
,"DK","NAK","Nakskov","Nakskov",,"12------","AF","9606",,,
,"DK","NAS","Norre Asmindrup","Norre Asmindrup",,"--3-----","RQ","0907",,"5553N 01138E",
,"DK","NAV","Norre Alslev","Norre Alslev",,"--3-----","RQ","9705",,,
,"DK","NBE","Nørreballe","Norreballe","85","-23-----","RL","1301",,"5448N 01126E",
,"DK","NBG","Nyborg","Nyborg",,"12------","AF","9606",,,
,"DK","NBL","Norre Nebel","Norre Nebel",,"--3-----","RQ","0907",,"5547N 00818E",
,"DK","NBR","Nordborg","Nordborg",,"--3-----","RL","0701",,"5502N 00948E",
,"DK","NDB","Nordby Havn, Fanø","Nordby Havn, Fano",,"1-------","AI","9704",,,
,"DK","NEX","Neksø","Nekso",,"1-------","AI","9704",,,
,"DK","NGB","Nagbol","Nagbol",,"123-----","RL","0601",,"5527N 00917E",
,"DK","NHN","Nordhavn","Nordhavn","84","1-------","RL","1607",,"5542N 01236E",
,"DK","NIB","Nibe","Nibe",,"--3-----","RQ","9501",,,
,"DK","NIM","Nimtofte","Nimtofte",,"--3-----","RQ","0907",,"5625N 01034E",
,"DK","NIV","Niva","Niva",,"--3-----","RQ","0907",,"5556N 01231E",
,"DK","NKV","Nordenskov","Nordenskov",,"--3-----","RQ","9501",,,
,"DK","NOB","Nordby","Nordby","83","-----6--","RL","1607",,"5558N 01034E",
,"DK","NR4","Nyrup","Nyrup","85","1-3-----","RL","1401",,"5536N 01140E",
,"DK","NRE","Nørre Aaby","Norre Aaby",,"12------","AF","9606",,,
,"DK","NRM","Nærum","Narum","84","--3-----","RL","1301",,"5549N 01233E",
,"DK","NRS","Nørresundby","Norresundby",,"12------","AF","9606",,,
,"DK","NRV","Norre Vium","Norre Vium",,"--3-----","RL","0212",,"5602N 00843E",
,"DK","NSD","Nørre Snede","Norre Snede",,"1-3-----","RL","0207",,"5557N 00923E",
,"DK","NTD","Nysted","Nysted",,"1-------","AI","9704",,,
,"DK","NUD","Næssund","Nassund",,"1-------","AI","9812",,,
,"DK","NVD","Næstved","Nastved","85","123--6--","AF","1607",,"5514N 01146E",
,"DK","NVM","Vium","Vium",,"--3-----","RL","0201",,"5640N 00858E",
,"DK","NYB","Nyborg Lystbådehavn","Nyborg Lystbadehavn","83","1-------","RQ","1001",,"5518N 01047E",
,"DK","NYF","Nykøbing Falster","Nykobing Falster","85","123-----","AF","1301",,"5446N 01153E",
,"DK","NYM","Nykøbing Mors","Nykobing Mors","81","1-3-----","AI","1301",,"5647N 00851E",
,"DK","NYS","Nykøbing Sjælland","Nykobing Sjalland","85","--3-----","RL","1301",,"5555N 01140E",
,"DK","OAS","Øster Assels","Oster Assels",,"--3-----","RL","0607",,"5642N 00841E",
,"DK","ODD","Øster Doense","Oster Doense",,"--3-----","RL","0201",,"5642N 00950E",
,"DK","ODE","Odense","Odense",,"1234----","AF","9606",,,
,"DK","ODX","Odder","Odder","82","--3-----","RL","1301",,"5558N 01010E",
,"DK","OEL","Ølstykke Stationsby","Olstykke Stationsby","84","--3-----","RL","1301",,"5547N 01208E",
,"DK","OFQ","Orbæk","Orbak","83","--3-----","AA","2301",,"5516N 01040E","Arhus? Fyn?"
,"DK","OHJ","Ornhoj","Ornhoj",,"--3-----","RL","0212",,"5612N 00835E",
,"DK","OKB","Østbirk","Ostbirk",,"--3-----","RQ","9501",,,
,"DK","OLG","Olgod","Olgod",,"--3-----","RL","0212",,"5549N 00837E",
,"DK","OMO","Omø","Omo",,"1-------","AI","9812",,,
,"DK","OOT","Charlottenlund","Charlottenlund",,"1-------","RQ","0901",,,
,"DK","OP2","Outrup","Outrup","83","--3-----","RL","1701",,"5543N 00820E",
,"DK","ORE","Orehoved, Falster","Orehoved, Falster",,"1-------","AI","9704",,,
,"DK","ORM","Orum","Orum",,"--3-----","RQ","0907",,"5627N 01041E",
,"DK","ORO","Orø","Oro",,"1-------","AI","9812",,,
,"DK","ORS","Orsted","Orsted",,"--3-----","RQ","0907",,"5630N 01021E",
,"DK","OSB","Oksbol","Oksbol",,"-----6--","RL","0901",,"5538N 00817E",
,"DK","OSD","Øster Snede","Oster Snede",,"--3-----","RL","9806",,,"Vejle"
,"DK","OST","Ostermarie","Ostermarie",,"--3-----","RQ","0907",,"5508N 01502E",
,"DK","OSX","Osby","Osby",,"--3-----","RL","0212",,"5514N 00939E",
,"DK","OTK","Ølstykke","Olstykke",,"-23-----","RL","0607",,"5548N 01210E",
,"DK","OTR","Ovtrup","Ovtrup",,"0-------","RQ","9307",,,
,"DK","OTT","Otterup","Otterup",,"0-------","RQ","9705",,,
,"DK","OTV","Øster Tørslev","Oster Torslev","82","--3-----","RL","1301",,"5634N 01012E",
,"DK","OUL","Oster Ulslev","Oster Ulslev",,"--3-----","RQ","0907",,"5442N 01138E",
,"DK","OVR","Ostervra","Ostervra",,"--3-----","RQ","0907",,"5721N 01015E",
,"DK","PAN","Pandrup","Pandrup",,"--3-----","RL","0006",,,
,"DK","PAO","Padborg","Padborg",,"-23-----","RL","0701",,"5449N 00921E",
,"DK","PJE","Pjedsted","Pjedsted","83","--3-----","RQ","1401",,,
,"DK","PRS","Præstø","Prasto","85","--3--6--","RL","1301",,"5507N 01203E",
,"DK","RAN","Randers","Randers",,"123-----","AF","9606",,,
,"DK","RBL","Randbol","Randbol",,"--3-----","RQ","0907",,"5542N 00916E",
,"DK","RD4","Rude","Rude","85","1-3-----","RL","1401",,"5600N 01014E",
,"DK","RDB","Rødkærsbro","Rodkarsbro","82","-23-----","RL","0907",,"5621N 00931E",
,"DK","RDG","Rødding","Rodding","83","--3-----","RL","1301",,"5521N 00903E",
,"DK","RDH","Rødvig Havn","Rodvig Havn","85","1-------","AA","1101",,"5515N 01222E",
,"DK","RDK","Rødekro","Rodekro",,"123-----","RL","0601",,"5504N 00919E",
,"DK","RDV","Rødovre","Rodovre","84","-23-----","RL","1301",,"5541N 01229E",
,"DK","RED","Redsted","Redsted",,"--3-----","RQ","0907",,"5644N 00839E",
,"DK","REY","Ry","Ry",,"-23-----","RL","0607",,"5605N 00945E",
,"DK","RGP","Regstrup","Regstrup","83","--3-----","RL","1401",,"5521N 01046E",
,"DK","RIB","Ribe","Ribe",,"--3-----","RQ","9705",,,
,"DK","RIN","Ringe","Ringe",,"--3-----","RQ","9501",,,
,"DK","RKB","Rudkøbing","Rudkobing",,"1-------","AI","9704",,,
,"DK","RKE","Roskilde","Roskilde",,"1234----","AF","9606",,,
,"DK","RKG","Ringkøbing","Ringkobing","82","-23-----","RL","1301",,"5605N 00814E",
,"DK","RMO","Romo","Romo","83","1-3-----","RL","1401",,"5508N 00831E",
,"DK","RND","Rønde","Ronde","82","--3-----","RL","1401",,"5618N 01029E",
,"DK","RNG","Ringsted","Ringsted",,"-23-----","AF","9606",,,
,"DK","RNM","Ranum","Ranum",,"--3-----","RQ","9501",,,
,"DK","RNN","Rønne","Ronne",,"1--4----","AI","9704",,,
,"DK","ROD","Rødbyhavn","Rodbyhavn","85","123--6--","AA","1301",,"5439N 01121E",
,"DK","ROF","Rødby","Rodby","85","1-3-----","AI","1301",,"5441N 01123E",
,"DK","RON","Rønnede","Ronnede","85","--3--6--","RL","0901",,"5515N 01200E",
"X","DK","ROR","Aalborg Portland Cementfabrikk","Aalborg Portland Cementfabrikk",,"1-------","XX","2307",,,"Use DKAAL"
,"DK","RRV","Rørvig","Rorvig",,"1-------","AI","9704",,,
,"DK","RSL","Roslev","Roslev",,"--3-----","RQ","9705",,,
,"DK","RSM","Rask Molle","Rask Molle",,"--3-----","RQ","0907",,"5552N 00937E",
,"DK","RSN","Resenbro","Resenbro","82","--3-----","RL","1401",,"5611N 00939E",
,"DK","RSS","Risskov","Risskov",,"--3-----","RL","9805",,,
,"DK","RUG","Rungsted","Rungsted","84","--3-----","RL","1407",,"5553N 01231E",
,"DK","RVY","Ruds-Vedby","Ruds-Vedby",,"--3-----","RL","0104",,"5532N 01121E",
,"DK","RYM","Ryomgård","Ryomgard",,"--3-----","RQ","9501",,,
,"DK","RYN","Rynkeby","Rynkeby","83","--3-----","RL","1301",,"5524N 01036E",
,"DK","RYS","Ryslinge","Ryslinge","83","1-------","RL","1401",,"5515N 01033E",
,"DK","SAB","Sabro","Sabro","82","--3-----","RL","1401",,"5613N 01013E",
,"DK","SAE","Sæby","Saby",,"123-----","RL","0701",,"5720N 01032E",
,"DK","SAG","Sandager","Sandager",,"0-------","RL","9307",,,
,"DK","SAL","Saltum","Saltum","81","--3-----","RL","1401",,"5716N 00941E",
,"DK","SAU","Saunte","Saunte",,"-----6--","RL","1201",,"5605N 01230E",
,"DK","SAX","Sakskøbing","Sakskobing",,"1-------","AI","9704",,,
,"DK","SB2","Strøby","Stroby","85","1-3-----","RL","1401",,"5523N 01218E",
,"DK","SBG","Søborg","Soborg",,"-23-----","RQ","9705",,,
,"DK","SBK","Stubbekøbing","Stubbekobing","85","1-------","AI","1301",,"5453N 01203E",
,"DK","SBY","Sundby","Sundby","82","--3-----","RL","1301",,"5623N 01034E",
,"DK","SD7","Sandved","Sandved","85","1-3-----","RL","1401",,"5516N 01132E",
,"DK","SDA","Sydals","Sydals",,"1-3--6--","RL","0607",,"5454N 00953E",
,"DK","SDD","Snedsted","Snedsted","82","--3-----","RL","1401",,"5653N 00831E",
,"DK","SDO","Skarø/Drejø","Skaro/Drejo",,"1-------","AI","9812",,,
,"DK","SDS","Søndersø","Sonderso",,"--3-----","RL","0607",,"5529N 01016E",
,"DK","SEJ","Sejerslev","Sejerslev",,"--3-----","RQ","9501",,,
,"DK","SEO","Sejerø","Sejero",,"1-------","AI","9704",,,
,"DK","SF2","Store Fuglede","Store Fuglede","85","1-3-----","RL","1401",,"5535N 01115E",
,"DK","SFG","Sønder Felding","Sonder Felding","82","--3-----","RL","1207",,"5557N 00847E",
,"DK","SGD","Sønderborg","Sonderborg","83","1234----","AF","1301",,"5454N 00947E",
,"DK","SH6","Store Heddinge","Store Heddinge","85","1-3-----","RL","1401",,"5519N 01225E",
,"DK","SIT","Stigsnaes Inter Terminal","Stigsnaes Inter Terminal","85","1-------","RL","1107",,"5512N 01114E",
,"DK","SJB","Skejby","Skejby",,"0-------","RQ","9307",,,
,"DK","SJL","Sjolund","Sjolund","83","--3-----","RL","1601",,"5524N 00932E",
,"DK","SJO","Sjællands Odde","Sjallands Odde",,"0-------","RQ","9402",,,
,"DK","SK3","Skodsborg","Skodsborg","84","1-3-----","RL","1401",,"5549N 01234E",
,"DK","SKA","Skagen","Skagen",,"12------","AF","9606",,,
,"DK","SKB","Skærbæk","Skarbak",,"0-------","AI","9704",,,
,"DK","SKD","Skovlund","Skovlund","83","--3-----","RL","1301",,"5544N 00842E",
,"DK","SKE","Skævinge","Skavinge","84","--3-----","RL","1301",,"5555N 01210E",
,"DK","SKG","Skanderborg","Skanderborg","82","-23-----","RL","1301",,"5602N 00950E",
,"DK","SKH","Skovshoved","Skovshoved","84","1-------","RL","1807",,"5546N 01236E",
,"DK","SKI","Stenkilde","Stenkilde",,"0-------","RQ","9307",,,
,"DK","SKJ","Skjern","Skjern",,"-23-----","AF","9606",,,
,"DK","SKL","Skals","Skals",,"--3-----","RQ","9501",,,
,"DK","SKM","Skamby","Skamby",,"--3-----","RQ","9501",,,
,"DK","SKO","Skodborg","Skodborg",,"--3-----","RQ","9501",,,
,"DK","SKP","Skørping","Skorping",,"--3-----","RQ","9501",,,
,"DK","SKR","Skrydstrup","Skrydstrup",,"--34----","RL","0701","SKS","5514N 00915E",
,"DK","SKS","Vojens","Vojens","83","--34----","AI","1301",,"5514N 00918E",
,"DK","SKT","Skodstrup","Skodstrup",,"--3-----","RQ","9501",,,
,"DK","SKV","Skive","Skive",,"12------","AF","9606",,,
,"DK","SKY","Skibby","Skibby",,"--3-----","RL","9901",,,
,"DK","SL2","Søllested","Sollested","83","1-3-----","RL","1401",,"5518N 01003E",
,"DK","SLA","Slangerup","Slangerup",,"--3-----","RQ","9501",,,
,"DK","SLB","Silkeborg","Silkeborg",,"123-----","AF","9606",,,
,"DK","SLE","Stenløse","Stenlose","84","--3-----","RL","1301",,"5546N 01212E",
,"DK","SLG","Slagelse","Slagelse",,"-23-----","AF","9606",,,
,"DK","SLS","Sollested","Sollested","85","--3-----","RL","1307",,"5449N 01117E",
,"DK","SLV","Sælvig Havn","Salvig Havn",,"1-------","AI","9704",,,
,"DK","SM6","Store Merløse","Store Merlose","85","1-3-----","RL","1401",,"5533N 01143E",
,"DK","SMA","Stokkemarke","Stokkemarke","85","--3-----","RL","1301",,"5450N 01121E",
,"DK","SMG","Slimminge","Slimminge","85","--3-----","RL","1401",,"5527N 01156E",
,"DK","SMO","Smørum","Smorum",,"0-------","RQ","9307",,,
,"DK","SN2","Snertinge","Snertinge","85","1-3-----","RL","1401",,"5504N 01155E",
,"DK","SN7","Stensved","Stensved","85","1-3-----","RL","1401",,"5500N 01202E",
,"DK","SND","Sønder","Sonder",,"--3-----","RQ","9705",,,
,"DK","SNE","Snekkersten","Snekkersten",,"1-------","AI","9704",,,
,"DK","SNN","Svinninge","Svinninge",,"--3-----","RQ","9501",,,
,"DK","SNO","Strynø","Stryno",,"1-------","AI","9812",,,
,"DK","SNS","Stenstrup","Stenstrup",,"--3-----","RQ","9501",,,
,"DK","SNY","Sundby/Mors","Sundby/Mors","81","1-3-----","RL","1301",,"5652N 00840E",
,"DK","SOB","Søby Havn","Soby Havn",,"1-------","AI","9704",,,
,"DK","SOD","Sommersted","Sommersted","85","--3-----","RL","1707",,"5519N 00919E",
,"DK","SOK","Kongerslev","Kongerslev",,"--3-----","RL","0212",,"5653N 01007E",
,"DK","SOL","Solrød Strand","Solrod Strand","85","--3--6--","RL","0901",,"5532N 01214E",
,"DK","SOM","Sønder Omme","Sonder Omme",,"--3-----","RL","0607",,"5550N 00854E",
,"DK","SOV","Sorvad","Sorvad",,"--3-----","RQ","9705",,,
,"DK","SPB","Spodsbjerg Havn","Spodsbjerg Havn",,"1-------","AI","9704",,,
,"DK","SPE","Spentrup","Spentrup","82","-----6--","RL","1701",,"5633N 01002E",
,"DK","SPJ","Spjald","Spjald","82","--3-----","RL","0901",,"5607N 00831E",
,"DK","SPO","Spottrup","Spottrup",,"--3-----","RL","0212",,"5556N 01015E",
,"DK","SPP","Sporup","Sporup",,"--3-----","RQ","0002",,,
,"DK","SRO","Sorø","Soro",,"--3-----","RQ","9705",,,
,"DK","SRP","Stenderup","Stenderup",,"--3-----","RQ","9307",,,
,"DK","SSK","Skælskør","Skalskor",,"1-------","RQ","9704",,,
,"DK","SSV","Studstrupværkets Havn","Studstrupvarkets Havn",,"1-------","AI","9704",,,
,"DK","STA","Stavning","Stavning",,"1--4----","AI","0207",,"5558N 00823E",
,"DK","STB","Strib Havn","Strib Havn",,"1-------","AI","9704",,,
,"DK","STD","Strandby","Strandby",,"--3-----","RL","1101",,"5730N 01030E",
,"DK","STE","Stege","Stege",,"1-------","AI","9704",,,
,"DK","STG","Stignæsværkets Havn","Stignasvarkets Havn",,"1-------","AI","9704",,,
,"DK","STH","Stoholm","Stoholm","82","--3-----","RL","1601",,"5629N 09100E",
"+","DK","STK","Stakroge","Stakroge","82","--3-----","AM","2307",,"5553N 00851E",
,"DK","STL","Stenlille","Stenlille","84","--3-----","RL","1301",,"5547N 01212E",
,"DK","STN","Stigsnæs","Stigsnas",,"1-------","AI","9812",,,
,"DK","STO","Støvring","Stovring",,"--3-----","RL","0201",,"5630N 01010E",
,"DK","STP","Stevns Pier","Stevns Pier","85","1-------","RL","0901",,"5519N 01227E",
,"DK","STR","Struer","Struer",,"12------","AF","9606",,,
,"DK","STT","Statoil-Havnen","Statoil-Havnen",,"1-------","AF","9606",,,
,"DK","STV","Storevorde","Storevorde","81","--3-----","RQ","1401",,"5700N 01010E",
,"DK","STY","Strandby","Strandby","81","-----6--","RL","1201",,"5647N 00913E",
,"DK","SUE","Sundsøre","Sundsore",,"1-------","AI","9812",,,
,"DK","SUS","Sunds","Sunds",,"--3-----","RL","9806",,,"Ringköbing"
,"DK","SVA","Svaneke","Svaneke",,"1-3-----","RL","0701",,"5508N 01509E",
,"DK","SVB","Svebølle","Svebolle","85","-23-----","RL","1301",,"5539N 01117E",
,"DK","SVE","Svendborg","Svendborg",,"12------","AF","9606",,,
,"DK","SVG","Sandvig","Sandvig",,"1-3-----","RL","0701",,"5517N 01447E",
,"DK","SVL","Skovlunde","Skovlunde",,"-2---6--","RL","1001",,"5543N 01224E",
